soil_type,crop,ph,organic_matter_pct,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,avg_temp_c,rainfall_mm,humidity_pct,irrigation_mm,fertilizer_cost_rs_per_ha,previous_yield_kg_per_ha,yield_kg_per_ha
Silt,Wheat,7.163579143385173,1.1736545183726848,105.40647075057822,32.356165016373104,92.24877272245854,27.738290509993174,1414.1306128031133,53.90245260462991,82.35570520904949,9638.414367437912,3605.556356305507,4192.3
Peaty,Rice,7.397740023041348,2.6469156546151957,162.02234908377955,64.99228191534402,101.36577701683751,27.215326207469797,885.1067989029461,80.31013706829827,268.6346245372509,6690.481979401745,2360.434340033122,4912.9
Peaty,Cotton,6.05944674277575,2.690878891423709,117.29430667360717,61.04593935300697,96.41797351578705,29.1280031051549,623.7988500497008,50.150658627168234,109.76280253774853,10641.757638906365,3011.3727294829932,3778.0
Peaty,Cotton,6.2828148259144525,1.9059205068967877,138.13522740496205,30.877881713916757,37.19580630955336,25.031525081233934,1074.799536497502,47.37961954991654,130.2037033503491,6061.567503595483,2270.1611345453402,3382.7
Clay,Potato,6.699358834188525,2.2918330632407184,64.1089527875103,31.52785683242194,27.867296507646785,30.55413105124819,889.2209844355223,52.33747946282885,132.75847145085868,7565.876070921739,3582.173161919348,3652.5
Silt,Sugarcane,5.748538609707248,2.593657804131675,113.660150527826,36.44154460790206,87.24809473877718,23.08124584274507,1232.9793518558877,79.27674411349616,3.357034222245204,7064.968863371783,3826.4006449124663,5391.6
Sandy,Rice,5.8560074712557695,1.8523024232487144,18.189475447976136,77.41836274749696,62.409327046829986,24.638939306149318,966.9026725432996,50.52442236880749,169.4935157089701,9000.99327298112,2570.3046163538356,3681.7
Sandy,Cotton,6.326245319951228,3.385496528669804,91.93117712616692,36.48166056666507,80.96992662977587,28.066151723311588,875.6422111686275,63.92451566554058,135.16206053698846,6060.132764146521,2705.5707694725975,3323.6
Peaty,Rice,7.686171835337932,3.607337144214105,96.58971771474165,51.43670197693668,0.12199814267134457,31.272974998314034,857.5877894887022,89.3758652650926,136.95625072302715,5706.700628202312,2542.378553146946,4733.6
Sandy,Rice,5.981849579453256,2.312712519853119,100.58068619467835,33.067835217684525,28.78923423974792,30.11882209819045,997.4862517385908,56.66466213293241,49.2628048295974,5842.018216288703,2409.1956403867225,3963.2
Peaty,Rice,6.875647335482342,2.985333997687494,151.8246840340604,65.99544208458522,72.6205134680697,22.009698197913167,1125.3420480653451,50.50209351696007,59.61400156969376,7363.12627327058,3387.342731477094,4902.5
Peaty,Potato,4.5,1.6260941184763738,55.23016198428015,57.63263347723302,38.308178354608145,25.214860727376323,977.2063941169813,64.44075306201744,132.44614828683243,6588.739291909631,2434.80897749564,3660.0
Clay,Wheat,5.79788606419234,2.691294499844465,90.78983501827946,70.38597003582167,68.27654646286638,30.952284451432554,914.3892979641163,60.583820203989504,106.65670633032653,5414.344261588019,3910.2511084927155,4430.6
Silt,Maize,6.760141437223251,2.181354348888386,117.04653769724294,77.59424624041296,55.456878317321156,27.48407354093846,993.3166695690586,35.20609953875666,122.90558743290507,6250.004703005163,1896.7137143661143,3860.7
Loamy,Rice,6.682122626105043,2.4139300528758514,113.98180075861315,49.50669089644165,80.31729747760284,20.941536379216863,931.7133119383335,52.86746421486536,59.28485617335922,9077.351026192915,3599.1661990640423,4827.8
Loamy,Potato,6.765577387162786,2.7291476341506558,84.70933990743951,15.077483090985378,48.98035221868861,22.944592412216192,909.8704339404694,25.189476248014785,62.08663980347445,6652.689650823265,4134.72435592562,4737.1
Clay,Rice,7.2154943097699,1.4920045500402326,89.14776413120507,61.62977418759387,64.11135517407124,23.380593038397596,1093.494540453432,45.970410672293994,199.64592703983965,9431.768376267191,2853.4298691423746,4680.2
Silt,Rice,7.058599931022253,2.9411206809403665,120.77753957157833,48.47294855704316,60.98447756096135,28.756233165281213,728.6245391286229,46.659613307645046,95.20422486439811,5757.461624899386,4010.818616094539,5255.4
Loamy,Wheat,5.394032060043126,2.7612816877814437,70.28656567378268,37.19104626304661,81.43728059988317,31.053976653830908,462.2146306295845,31.828622491754995,58.52843138548148,6173.188729243161,2106.757197529412,4288.3
Silt,Cotton,5.6346377283356786,1.8595501745151313,101.6229561475278,47.849862910562564,72.35673565403835,18.16444462879827,618.8200841267628,50.58901761325296,27.4520066269948,3525.1900799211267,3019.0781873943765,3857.4
Peaty,Sugarcane,7.518912265721317,2.549587748436222,90.13498646305574,20.218548079924094,53.83580053145486,23.254473925648366,963.7271499881685,76.68693021873244,183.59958716423895,8279.723469149028,2508.204280401541,5319.5
Silt,Sugarcane,7.360314756516861,0.8980455967213761,59.73773863810294,44.264712442775476,5.658532187371861,24.57187766521622,861.7214804349643,83.3866687963218,111.12958433225049,3851.0414513709707,3294.030357454527,5089.2
Clay,Rice,6.6595903538219305,2.0311580751398983,89.65346105320056,52.995171520085854,57.19093801034972,25.935186392070417,764.5068352784307,70.07908303269893,199.38511516865137,9215.027285970285,2708.569438473328,4386.4
Peaty,Potato,6.994787610229218,0.9718205272936111,95.02087360535108,47.94835166549373,75.64887297576965,23.600915533637405,461.28381296631017,67.52732119258457,79.05821278852487,7332.718512055964,3678.9279487742783,3941.6
Loamy,Sugarcane,6.661360447933237,3.013540552328527,67.84103419074589,41.817008026949125,48.0347016689428,25.58988531003501,780.0469425050912,38.91541749077949,0.0,7232.4150489396,3034.2580371680433,5506.3
Clay,Sugarcane,6.64973121638893,1.5773858755323165,72.18851824393913,63.86001993220432,68.48987372862943,19.938167898807286,816.4524129602012,75.45011369310639,115.57960140320104,2112.5173759679274,2751.746860982305,5591.1
Sandy,Cotton,6.184161949660722,2.841258256937658,115.47606927786654,28.578512036578374,46.75201712577648,25.151584177661377,886.6678746642604,52.06370896914943,153.3357726943002,7482.59393712308,2547.1599381381857,2560.2
Sandy,Maize,7.309654291763087,1.7061121357552254,81.59686427460086,54.94305645156946,59.72763045330951,21.056013294402806,1051.5425026959167,51.466422465661694,194.7560931466156,4028.3390623372925,2037.967809256936,3480.8
Clay,Rice,6.379331503514756,1.9726173384314767,112.60384354974985,45.0861217020666,34.0018736757744,31.25950477690924,825.7837908757978,69.85332610783595,169.10942197384784,11677.545062095658,2102.381215353495,4302.8
Loamy,Maize,6.461114484101747,1.2491689410531663,98.68560627949057,58.60835426811838,54.75579139931057,30.0939233335421,584.0607038652497,49.559756691720494,102.70462380037121,4208.269443150402,2369.1298185439446,4324.7
Silt,Sugarcane,7.007392914447378,2.3205288645681104,78.33765524382655,50.977460254583434,62.23883885398135,31.199244957946803,946.0481775025182,41.26309414144782,70.81732032527486,9028.398830459426,2623.042293898717,5199.7
Clay,Maize,7.682145502350142,2.1645035460941617,116.42601992082234,41.75169349337238,61.61687161558604,28.66361708103142,574.5657342837216,63.238558057893414,45.751894674021415,7279.190049549986,1533.2234798769252,3729.9
Silt,Potato,7.301668173272327,1.095608535856999,94.83118523438561,31.982478991058702,59.33243526908901,27.189898017505314,696.0298380192548,56.41477125393119,112.1258634392074,5532.201266335822,1992.04869821797,3305.7
Loamy,Rice,5.760402232595517,2.316013352605442,104.75619637325956,13.29501686160404,62.95461006528461,26.002574087560824,696.8747104743982,53.47871569112555,103.88072874440641,7546.3011749964035,1962.5586963587143,4608.6
Silt,Cotton,6.6578403359942815,2.7023835190076246,95.87022189692935,51.847046271430614,38.0018245365532,31.670472319839305,930.7436854887147,57.80325964974939,97.36478927385426,9554.645529356898,2579.8408885351164,2703.0
Sandy,Cotton,6.43934608334543,2.001712743812373,15.540409928390844,46.646615801855596,28.206784560671792,35.36403423213265,983.1165136669857,90.30553610726875,129.24142903316553,7776.0673766875825,3559.4847639054283,3221.2
Clay,Maize,6.357112020362124,1.0100281955218853,102.24913390253512,35.40409605327954,77.77115747242789,24.46670287184927,649.4363333907277,43.174567447222046,14.55956177562743,6349.267990007068,1974.186025298758,3448.2
Sandy,Sugarcane,7.410164962171822,1.238200316803686,93.45348209357024,28.20335926306112,46.14396824562463,29.592728182535947,628.3438469621854,78.16528889061303,160.8799114923713,5596.9885332672875,2484.7461861083198,4538.9
Silt,Potato,5.778330987318606,3.9004010254085077,74.05038525997517,51.48043409973799,20.289243708798296,31.234355343263985,898.7619025397697,75.38591143437654,185.1214274587128,4559.211736871834,2840.0353114932836,4063.8
Loamy,Sugarcane,7.420236821041115,1.4956114519721608,163.9263732299766,57.918105840990485,61.3604308875811,29.074807772054573,603.5871543018328,74.8376703651917,80.72347580799514,8995.063539727129,3312.1728515083246,5897.6
Silt,Potato,6.711715204097032,3.3213632545586775,78.8263706385221,65.6896400332613,75.03974952241602,25.48866612426931,1141.0107965459958,70.41674264020497,177.4214054303315,5721.2984050424075,3011.9518045286077,3604.6
Loamy,Rice,5.073836205241581,1.6253762023460303,132.30697546652635,58.43958990336818,80.22970371152418,26.079725192111223,844.2298735656805,40.822708395806515,46.924851688080196,10467.715086836593,2413.6590127164404,4324.3
Peaty,Potato,6.593495505872891,0.8995960970496024,79.4866354729135,41.39144951735878,64.15286999700712,27.185663594426288,754.7004773775178,43.851275187641804,181.7144234010519,5131.269000248067,2575.2380660620634,3432.4
Sandy,Wheat,6.335829620400643,1.4345099978782352,56.752585418464044,29.961246153839262,33.9913283925661,26.40664236883633,1109.3967644403917,74.07137053409562,140.95123367128303,3391.298457822073,2789.527396320543,3475.7
Sandy,Wheat,6.895676598656879,2.1742305456752025,129.42455434043356,15.955412904899951,64.1629994329348,21.024687535023283,668.9005358845997,52.432622708157105,35.725531700212,6452.509675107691,2765.0683386720057,3585.6
Peaty,Rice,6.675385334203979,1.9477130101011026,107.22961482224139,41.64041495334667,54.85946641493558,26.632293247027512,1093.287207585722,52.21047233941481,193.94679293815005,10086.776299410252,3289.7228410339053,4879.0
Peaty,Sugarcane,6.007497060401948,2.425085359133233,130.76704544218615,40.96259744533634,35.66832386417689,31.25646421502482,886.29942540135,36.840466522871495,126.10717969215898,7845.717983971427,3669.8181923280163,5262.5
Sandy,Rice,5.807306850296753,2.1832158882514254,83.58487730586172,43.93780035074221,60.21475127548387,32.29932612808907,1056.3164574212358,70.10025284113605,114.53547896937614,5861.012883801923,2569.0104772264667,3770.7
Loamy,Cotton,6.161989812462365,1.5966805497035423,127.46375701648674,52.485732532244604,60.62376604935434,30.63139100802931,705.7093802816648,52.1896149818631,106.91700157679543,5079.945029630417,2579.5136786790085,3529.6
Silt,Cotton,7.1747314475168,2.2134084405405017,76.50974780561327,78.3606716803245,88.69210798592115,25.892320823712666,1064.7498566642603,40.62008087491698,153.73290221390357,9936.114266325914,2948.9254116540856,3460.5
Clay,Cotton,7.7665804237540055,2.8091742957379173,77.40290991397228,62.40917126540487,110.94519379434384,30.66668190270891,452.8457854250384,37.39307965627273,229.70450775355212,9229.48717522221,3017.030986001638,3755.9
Sandy,Potato,5.463181103798886,2.4819055518109745,98.54799209054435,44.32087788798474,69.3660159165132,24.47097532696352,922.0598067721413,51.71184707484971,72.93340001606165,9903.2914847938,2737.6307403622855,3318.3
Silt,Potato,5.481472184605973,2.1201585793393507,136.96118023753948,55.134149422545875,73.04653071656463,20.9793213046576,708.7197681543753,55.89933753933448,167.83713954962514,9728.570907494253,2142.8385567540918,3658.3
Silt,Sugarcane,5.554445719257983,2.687945691810071,62.987123236065315,26.25500328075405,74.68135823711725,23.909084853725997,1299.2525859661125,38.308253626405616,110.90051030305779,6512.65206981718,3585.3676798577235,5263.0
Silt,Potato,6.56885829199494,2.230052571650089,103.72549470380243,23.366752891979186,80.27319659718984,31.78104067612587,719.7809629127207,55.00998955655494,42.21497885558172,7864.514569201257,2615.693640200904,3615.9
Clay,Sugarcane,5.534982952573759,1.5239504859027388,109.1150721210451,46.12039299889891,17.48330458058838,28.494586722378777,1242.3251663820358,57.83210856655969,83.6333600394176,3792.645836433792,2785.2873295559716,4688.4
Clay,Wheat,6.46143513481035,2.279063622709424,115.7994432082084,48.70521908049441,77.83615108510368,21.913207081283545,867.7524025621201,40.49298127768523,27.78054376232832,6852.646827862409,2716.3673522300464,4782.5
Peaty,Sugarcane,6.15133572726279,2.4911836348524616,87.708310911995,36.47592320886689,77.21517899514483,23.696542016067507,1098.9614813025746,69.66832671287541,86.39441297110946,9195.793073466652,3848.6330745423516,5423.1
Peaty,Rice,6.432592442532396,2.6315054957652153,146.07807849648722,62.39420382637922,39.2820618957941,28.678777565286623,1147.358450940461,31.444225962783737,112.93402800922358,9125.564670416425,3538.2863710109773,5160.5
Peaty,Cotton,7.150458905303599,2.172900323633762,91.0080394993197,41.69174464532193,84.28381110975457,26.130849026092424,930.1599445467925,73.10232319328509,50.69728286968382,7769.739695535428,3600.515688663151,3962.0
Clay,Cotton,7.180075191453447,1.951465948939494,113.59812325848232,38.70009034309957,49.92944109292178,28.743971092256785,790.5105010148549,42.683816751555355,59.778745051774045,6614.046464513759,2897.2215635059606,3198.7
Sandy,Maize,6.188322714512966,2.3863986113140414,127.62940598815916,47.98160475517843,50.88310252339426,29.42725601234675,866.3650125474417,64.02196619646166,117.49971269565769,6994.5431065501225,3713.4680351580423,4117.7
Peaty,Maize,6.216154119852623,2.843793705259016,108.79398275332758,55.2584664651406,41.1861094415553,28.250481222583318,832.784688948434,44.395884349349636,41.69852486215785,7957.18474089374,2967.9331362061926,4353.2
Loamy,Wheat,6.725388051063499,2.9434113237568766,107.75306470673637,30.065282732202288,71.60187470399495,26.29535776318125,1492.4364594250346,66.9311372399721,86.51030551233745,4464.413589442494,3060.587240141569,4716.8
Peaty,Potato,4.96040947116092,2.806026913106713,86.19246587910118,18.830246395520216,61.449131942516985,25.833013194895596,364.26977487105347,63.54561438206411,110.35880605918405,8906.468869939687,2291.1982851090543,3909.6
Silt,Sugarcane,6.959446752670788,2.741278024921935,165.13850040814708,48.48009424723204,59.17705670537755,27.459703004115685,900.4402621017405,24.566532602397118,43.105352456971644,7527.1881610444625,1966.5497462921662,5109.3
Sandy,Cotton,7.511662701870771,2.3628164357594716,52.92486775943325,19.07558871494397,74.69370239276525,23.220463069664596,1057.4644836556135,70.0619470337752,129.63118581620506,5022.281594953645,4076.6113960742928,3509.0
Clay,Sugarcane,7.2662317881094936,1.222051755782676,23.279405329161435,60.491636288376355,52.681355784462546,25.317357624206327,1018.8307857781846,59.82706485537103,217.3647692394249,5151.812305931629,3615.772003589895,5350.4
Clay,Cotton,5.414077632171031,3.2926648593693475,97.8960876899028,40.806025698827774,57.54429170904126,18.89594080887196,891.9432869482639,76.02004660394763,186.86835183287633,7890.062881114615,2179.6664793861273,3346.7
Peaty,Cotton,6.245775516531144,2.2482034102305493,30.58697311301939,57.084427600555514,66.2674286343756,23.709845524338235,631.7798702892424,88.73502087698283,122.87189382255335,7923.691925889901,2142.718026966786,3233.0
Silt,Sugarcane,6.531092449638851,1.228126901459814,85.48077839155427,81.04527287678235,60.92879455883921,28.88640786403021,604.210329194069,71.4240147441029,87.4756784076238,6153.552534466353,2187.8463836822484,4562.7
Loamy,Potato,5.811989310737168,2.2399954486128846,63.72324848552158,35.277162793989845,31.366821680054684,31.97868070726998,914.1256091198622,95.0,96.71100522965821,8011.93684102986,3470.7536090060294,4571.9
Clay,Potato,6.839578475398327,1.5946945058366384,34.82368341461651,25.36508827687401,55.98159124398876,35.09329897692033,998.9962004298532,56.63316059524519,202.57193654729673,7941.804859979047,3325.21364640748,3842.3
Clay,Maize,5.334529704485342,1.3763075398272733,96.12206106824947,31.58787841792234,62.56458767547086,22.346641301795394,627.4779366179162,46.10287680249058,17.32545293189473,3898.4116708204583,3386.5681463695146,3962.1
Clay,Maize,7.247027130297875,0.8261046939940946,60.468011223954505,52.46728765137442,88.67160127136583,25.143799335775938,693.9949116891626,40.510145973258155,123.61432255672405,11275.569880983894,3649.2839459136467,4391.4
Peaty,Rice,6.647953826299528,1.4922707647731326,75.42315527623855,35.33134755492483,64.06864349523795,32.250527936356534,841.1457888484026,70.52913388200605,141.1898576928736,9719.431618192859,3207.1303323576662,4722.9
Loamy,Rice,5.877664949866095,3.5867566257504526,38.744444903078374,52.33581200055543,63.85931704537373,29.253518173638362,1316.8934488420891,63.747093900470546,156.23163593002596,10602.94722918436,1250.2260875940353,4140.9
Clay,Rice,6.121143012982953,1.8992747892293134,118.8954822855845,40.855082997798334,45.98414507020156,29.63556739836892,641.6249607861251,70.05551108810278,159.44352287490292,6942.509784096418,2763.7571574533345,4532.1
Clay,Potato,6.115698007215743,1.8490442063612338,81.89315042918136,47.50172166603746,16.293823564351406,27.57627432537766,762.6484713444033,58.842743394316166,208.5338691690002,6870.707953429555,3324.7925831107395,4128.2
Peaty,Sugarcane,5.541452773918131,1.2971640927644583,65.48148749900768,42.24042598437607,41.62084330600926,29.82591561601352,595.4991606868754,70.36739097483107,105.62218994216356,5219.368174694381,3031.6200660686563,5249.3
Sandy,Maize,5.927622642294823,1.8949267159836383,51.67392533601136,32.13299711153867,34.88401117642792,21.757039759006997,897.4871253140143,47.16585947135161,163.6195269029278,7015.814089547897,2180.7656119675685,3340.8
Peaty,Wheat,7.248705245017373,2.556675406805152,119.41825064600273,65.96171940655412,64.64361773004387,26.514390399727763,904.1506967228285,62.69525238865896,134.33992490892516,6732.386447770033,2716.781901938192,4417.3
Clay,Wheat,6.0295691372329,1.4857889169169691,90.72309679432043,28.116990060419244,74.61318805494656,26.872583072780408,832.3944754301573,75.81342263344803,218.85198893361098,8429.244401676076,2764.120442783076,4126.6
Clay,Cotton,7.1353120480609435,1.2905631371813653,111.28608512179322,49.87899789657336,23.739555285019726,31.46653654270457,212.75473336321613,85.08741131411384,167.08207495720586,9946.236264593683,1404.1009788543995,3049.3
Clay,Maize,6.290261037708928,0.8035382999307006,101.3764697050041,36.763933680692794,2.2655439187304722,28.940066899307308,1034.163506658826,88.40676134748072,223.83901810091885,8650.526867951381,3066.1969717440616,4263.2
Peaty,Maize,7.081855877616571,1.6810247063588202,91.99554821882039,28.999759450412053,51.805025869289125,27.860921726585733,758.3816880199831,63.51484939769871,171.7106524235999,6077.532009438191,2258.306950074617,3836.9
Peaty,Potato,7.188163393616387,1.6448122583829954,103.52328760952305,55.486493844982604,84.05858458564079,28.11397049375055,622.430732092062,40.08854539148025,193.0506635011384,7741.5426940169855,3026.5123478822197,3736.6
Sandy,Potato,6.373106658358942,1.5095712652524598,37.96008235401028,42.482916828803,82.17065440016509,28.44320387386084,1145.9351215420252,45.10374820744269,0.0,9111.781745218777,1513.2861849937926,2691.3
Clay,Cotton,8.305401117147294,2.549362856537326,85.79406060871257,56.904072048893916,82.20252487600138,24.806556499013045,763.0380072458519,80.05010495577454,71.61768935659379,4342.720703223815,2243.482635488399,2987.8
Silt,Wheat,6.70988990425893,2.1648019179462503,89.87990574494448,35.73769265762408,53.1621324778398,30.44529004085554,1049.4299490652343,75.59973037917474,114.95838858145876,6257.277785869682,3282.8901069755952,4286.1
Peaty,Wheat,6.764133472954374,1.8149070749157963,50.71099908927587,42.71604249873758,55.52259731012767,33.58546232259044,1080.6864046994147,52.47842195595882,212.82530524323613,2962.2165283747713,2946.9926291035063,4269.3
Silt,Cotton,8.291794431942293,1.6153000060864693,105.74417389172046,69.43957324356471,34.83460858920287,28.666138650448172,753.7260771644084,74.96263179494343,164.2826717634943,6802.7891835462615,3337.2373964126546,3557.8
Sandy,Sugarcane,6.215750491105653,2.460983094259043,123.25369969328472,44.70743207188703,54.358214346495075,23.131705646908024,1043.787651831416,57.402092870662315,56.337799606068884,8158.751299132456,2984.4216981502095,4844.6
Loamy,Wheat,6.327601438144105,1.985401387006305,80.48134303008526,42.176813068416145,58.3392112724202,29.005013859441192,801.4510632413266,60.07196068125181,122.58725309823893,6801.911413747275,3538.3668005450345,5068.9
Silt,Wheat,7.039520993195455,1.9284705539211595,93.58429022927142,35.821210283618484,39.372156114270034,22.652461184420222,866.0943016401812,84.7875444613943,163.0711146381218,6094.175014052666,2783.0153864195563,4227.6
Clay,Cotton,4.740311425199557,1.7635749617507812,48.79330824203614,45.618438764173554,77.63049141957536,28.578775873800495,1445.762371759361,66.82651148952027,95.42883187335183,3469.3793513703245,3623.4984023304723,3585.8
Clay,Rice,7.7792978681195,2.157488012730155,61.31167627304602,57.74377896806833,31.274206034338565,29.02925139956675,434.39025909420326,37.89142048603582,126.56021056535282,9737.739538128233,2164.4096115408925,4279.0
Loamy,Sugarcane,6.24061119132144,2.6163450170772107,97.29455143869727,52.75525346363325,52.891594570256466,30.164035299398353,1276.4483583614328,61.43450778334657,52.39146158354799,7138.4080064706095,3116.883274976013,5261.5
Sandy,Wheat,6.564850296554925,2.825834718127356,87.61418196875404,47.438698001082294,90.09442586776902,19.50032922236919,899.6800838437226,56.76636769392495,169.47851721598272,10207.662843722832,2612.447880321027,4041.6
Silt,Maize,6.0783028916679065,1.764808910632779,70.63726488016341,54.68958244229306,46.27444751132013,35.57140049489943,891.187804125587,58.84505530572063,45.9393522244805,8004.685456887448,2371.9296947115945,4003.7
Loamy,Sugarcane,5.398616237997096,2.673653557509497,116.07285858735973,43.278623971524524,48.12067438889169,23.6262356933731,864.6248560942364,63.02982688540635,129.50687227015013,7898.93939031825,3097.3574289386156,5576.1
Silt,Rice,6.4102020264386725,1.4153292423555504,109.9363062765965,44.68641888335132,52.40219385503734,24.669773968546608,1166.6507908866583,37.216300180966776,179.97035374798105,6134.7186601408275,3069.2899848403154,3975.7
Clay,Cotton,7.3609466570642565,2.6039180786679172,97.28812063277121,37.83257433938896,72.28671769254905,22.177038279949528,1146.888297445253,61.085084884432106,51.420361753404194,4727.681434656859,1814.6323595344043,2795.3
Peaty,Potato,6.089351017341304,2.358556054770408,128.35871664153444,53.61776010925773,28.844026070579552,27.796107375253076,1069.7273391293006,50.238922509329214,144.79415490633426,7675.968066266426,3951.3500449576304,4668.0
Clay,Rice,5.889480941485028,2.466138858407376,44.6908573658925,59.089701582727045,30.74808478800575,26.892843302227043,746.9082825272468,80.20373195804993,179.52466731975835,9520.742176127687,3269.3192927423725,5193.9
Peaty,Wheat,6.126052524940024,2.1562114398081382,76.4774367250455,69.24698186775052,67.4756346806432,33.73147755412724,1144.853153272097,46.409422615412275,45.469678356451894,7260.911582995439,2899.0524755302845,4557.0
Silt,Wheat,7.3744548692905685,3.2822631177642947,111.58054347872506,53.00018338709371,30.621295323419556,30.81476120250742,538.8121002572134,73.06196913389819,53.09419960851616,7448.486074147398,2811.278988735687,3735.4
Clay,Potato,6.363000659650331,2.2040834826658036,89.65964430674158,78.94849258628304,48.01805163581944,23.247970303872997,1396.6356262939473,44.137164286597965,22.720587632076743,6849.829578014214,2837.68920421338,3422.5
Loamy,Maize,7.2254861561005885,2.0734509452731564,29.745488515694987,51.94849570056037,45.811503208130134,29.877038846342465,580.7856177614642,76.71135430241318,131.84371411585664,10429.203167068385,1964.1115890710764,4072.2
Loamy,Sugarcane,6.919008173956544,1.872009759571899,33.10732871820982,34.31892305084574,40.7386977317631,26.06065330903489,818.5594223613274,54.67412126802601,107.2707552469693,5621.860131502723,2965.2159875397997,5061.6
Sandy,Rice,7.770435324855665,3.4092379166216915,70.63464221731813,31.71040487630249,46.45057649044547,19.84733567421867,554.49061023579,44.724936826833996,28.21593131027018,7031.7852838958515,2171.115194685733,3794.9
Clay,Rice,7.118410689803049,1.914714985880665,110.87212495531854,60.627759154796436,59.706010617419956,20.66917094691115,1185.2333769354598,86.66317325216475,159.9854683011502,10534.001755180832,3413.4398675384828,4845.8
Sandy,Sugarcane,5.4696420883856005,2.687711636462291,87.54144644810714,46.487776349665914,50.88057564038915,26.160633046924527,515.9187033710482,33.56705585738605,67.73160305503518,6632.8306260603185,2245.189046826828,4180.3
Peaty,Potato,4.9963514975919825,3.1128619220328964,87.05554551107977,6.435207858672513,37.74756630334231,28.8461293452026,935.5420267618515,53.06053629414316,96.79336662782319,7539.082956142683,2998.576632271026,4440.3
Sandy,Maize,6.51145860656848,1.8820819896882879,50.71089377674406,36.59651861244735,77.06883604794388,26.231490117535433,813.5061419230783,41.82837728934266,61.87845973562822,8435.512279473773,3648.1743733350836,3691.9
Peaty,Potato,6.53398603113854,2.094281832307063,76.04791652809273,21.472866508779692,49.222095420280624,27.285823225621048,988.2981719310471,70.61142801334405,118.48539479592262,3248.8240013847458,3299.569850068885,3932.9
Sandy,Sugarcane,5.728564288194906,3.0168215129828995,56.42180054257524,68.44802189389478,67.59521529435504,27.181636505519528,807.791335440863,46.803054819443716,51.71837593869347,7769.948750867975,3162.7455125936276,4905.2
Clay,Sugarcane,7.347952444847321,1.8519152233546752,151.82878309387536,15.239341452179055,82.00122011906933,17.601502991892918,967.063969934079,75.63906647436687,0.0,7247.46991805951,2648.6250944495705,5411.2
Peaty,Rice,6.978185366490899,2.0668894393828903,71.87045156175486,60.81054466276332,69.67444446976796,25.03458288167522,996.6828208887591,59.27980300288723,35.407176925000414,4964.992068225903,2056.980861323728,4113.4
Loamy,Maize,5.806621620297237,2.836756077691178,126.35710809317354,51.452508431263354,60.61514327367385,29.873001070016763,1267.2264585826958,63.909031958961634,121.60416582116333,7614.213369345086,2921.53547017594,4524.6
Sandy,Maize,5.846078551129024,1.1217637548150234,96.61416962318047,46.68633682422322,66.32485715723172,25.261225180876572,961.8042003892755,60.61912409014559,152.56259587472255,9598.207128108865,3184.3763604905357,3486.7
Silt,Cotton,5.551271192613723,1.8885739574158076,63.614985831961455,35.53292486804946,94.22281291098027,26.983031912763845,729.1769744219318,70.18109329830895,174.00976400666886,10949.647185768468,3566.8418269950353,3103.8
Peaty,Wheat,6.209827448336056,3.1033607932093914,98.15387055397011,36.4139209472052,55.001441262382166,26.181599391915153,982.7592081175195,54.317218489815154,77.81110020431791,6378.2213856494045,1419.9495822941449,3759.9
Loamy,Potato,7.033160253370712,2.350458118957253,129.85171636235438,57.15746248725401,62.0382417176583,17.77510878257242,653.4365690983626,46.59014288295603,92.68594951514332,6303.914067230869,3529.946737670695,4784.2
Loamy,Sugarcane,5.4535611827532655,2.1304337689115043,52.08875118062994,34.37113099592677,41.98323146593927,28.39586052015371,614.1074830699596,65.71757658829861,147.3475237832011,6055.007278130863,2148.9750034986514,5588.4
Sandy,Sugarcane,7.498248958332997,2.551713086710305,121.96273296828775,50.10807086058635,92.03410199258175,29.900414567666047,943.9965999968576,31.65852834290081,46.71352282220343,8792.70708525101,2902.217540552551,4605.5
Sandy,Rice,6.021305751815825,1.9001583322058968,106.82678168045418,50.539447146449994,45.500243216864014,29.89343538909179,1116.7004991506556,86.69083961406363,71.77098849262575,7038.660389215539,2797.9377642617396,4741.8
Sandy,Rice,7.8562636262957515,1.434594392532512,129.4963851655407,45.37936049002014,58.95123386934263,30.087716897434696,896.6782892083049,47.70646883140007,70.72345079770083,6939.179263138451,2797.5590119607905,3776.1
Sandy,Sugarcane,6.905665007007639,1.56217821655442,83.270360645021,29.334051571966445,70.99983949687308,29.01515732888963,1141.3424634415271,62.2829967197412,132.1502805961377,4527.998754758219,2206.7035586759516,5023.5
Clay,Potato,7.029984848131613,3.307189277685045,145.82961120550834,53.31552586211318,35.15636076381256,23.760743610893066,801.2345883758345,46.07081800246509,91.95952641917611,4824.864657047499,3572.638159875978,4301.4
Clay,Maize,6.826676131515822,3.062389129888745,115.48858402352114,30.320057501157486,53.82275155206815,28.84729190334564,774.7083450641858,68.07366328350443,123.4329270066039,6419.494488320082,2895.528823655154,3860.4
Sandy,Wheat,6.53893987066146,3.7653985555571907,110.49572731095938,34.75740807222648,47.208997374598155,21.848467379594325,476.34112222736013,56.50842844026567,63.615003922098,7638.8705458436,1722.4421810175731,3605.1
Sandy,Maize,6.9291333859160344,1.994307074557026,41.655977074843584,57.77005865885759,52.55253883188238,25.12929587268149,957.8083440366094,62.323964717822925,230.80052175269964,7434.9401227835515,2552.1054356569744,3632.0
